source,startupName,ICB_industry,ICB_sector,startupClassification,foundedDate,Repition,investorName,Age,Investor City,Domestic Investor,1,2,linkedinURL,Education (Field),Education 2 (Field),Education (place),Education 2 (place),Professional Experience,Sector,"Match (city) (718/2783,0.282 with dom & no blank)","Match (city) (718/2454,0.257 with dom & no blank)",Region,"Match (region)(455/1273),.357","Match(region)(455/1397),0.325",State,"Match (210/1273),0.17, (210/1397),0.15",State/Region,"Match (304/1273),0.24 (304/1397),0.217",Age,Sector,investorType,Investor Nationality Domestic / Foreign / Angel),Deal Investment Amount ( $ M),dealInvestmentAmount,"Deal Investment Amount ( INR M)
{ In Base Year Amount }",Round Investment Amount ($ M),roundInvestmentAmount,"Round Investment Amount (INR M)
{ In Base Year Amount }",investmentStage,stageClassification,roundDate,Closing Date of Investment,Percentage Equity Stake by the Investor,Percentage Equity Stake in the round,Equity Valuation ($ M),equityValuation,"Equity Valuation (INR M)  
{ In Base Year Amount }",city,Region,state,State (n),companyWebsite,Financial Year,Revenue Multiple,EBITDA Multiple,PAT Multiple,Share Capital ($ M),Share Capital (INR M),"Share Capital (INR M) 
{ In Base Year Amount }",Reserves ($ M),Reserves (INR M),"Reserves (INR M)  
{ In Base Year Amount }",Shareholders Funds ($ M),Shareholders Funds (INR M),"Shareholders Funds (INR M)  
{ In Base Year Amount }",Long Term Debt ($ M),Long Term Debt (INR M),"Long Term Debt (INR M)  
{ In Base Year Amount }",Short Term Debt ($ M),Short Term Debt (INR M),"Short Term Debt (INR M)  
{ In Base Year Amount }",Current Liabilities ($ M),Current Liabilities (INR M),"Current Liabilities (INR M)  
{ In Base Year Amount }",Equity and Liabilities ($ M),Equity and Liabilities (INR M),"Equity and Liabilities (INR M)  
{ In Base Year Amount }",Fixed Assets ($ M),Fixed Assets (INR M),"Fixed Assets (INR M)  
{ In Base Year Amount }",Current Investments ($ M),Current Investments (INR M),"Current Investments (INR M)  
{ In Base Year Amount }",Inventories ($ M),Inventories (INR M),"Inventories (INR M)  
{ In Base Year Amount }",Receivables ($ M),Receivables (INR M),"Receivables (INR M)  
{ In Base Year Amount }",Cash and Bank Balances ($ M),Cash and Bank Balances (INR M),"Cash and Bank Balances (INR M)  
{ In Base Year Amount }",Loans and Advances ($ M),Loans and Advances (INR M),"Loans and Advances (INR M)  
{ In Base Year Amount }",Other Current Assets ($ M),Other Current Assets (INR M),"Other Current Assets (INR M)  
{ In Base Year Amount }",Total Assets ($ M),Total Assets (INR M),"Total Assets (INR M)  
{ In Base Year Amount }",Total Reserves ($ M),Total Reserves (INR M),"Total Reserves (INR M)  
{ In Base Year Amount }",Gross Profit ($ M),Gross Profit (INR M),"Gross Profit (INR M)  
{ In Base Year Amount }",EBITDA ($ M),EBITDA (INR M),"EBITDA (INR M)  
{ In Base Year Amount }",Depreciation ($ M),Depreciation (INR M),"Depreciation (INR M)  
{ In Base Year Amount }",EBITA ($ M),EBITA (INR M),"EBITA (INR M)  
{ In Base Year Amount }",EBIT ($ M),EBIT (INR M),"EBIT (INR M)  
{ In Base Year Amount }",Finance Costs ($ M),Finance Costs (INR M),"Finance Costs (INR M)  
{ In Base Year Amount }",PBT ($ M),PBT (INR M),"PBT (INR M)  
{ In Base Year Amount }",Tax ($ M),Tax (INR M),"Tax (INR M)  
{ In Base Year Amount }",PAT ($ M),PAT (INR M),"PAT (INR M)  
{ In Base Year Amount }",EV / Total Income ($ M),EV / Total Income (INR M),"EV / Total Income (INR M)  
{ In Base Year Amount }",EV / EBITDA ($ M),EV / EBITDA (INR M),"EV / EBITDA (INR M)  
{ In Base Year Amount }",EV / EBIT ($ M),EV / EBIT (INR M),"EV / EBIT (INR M)  
{ In Base Year Amount }",EV / Total Assets ($ M),EV / Total Assets (INR M),"EV / Total Assets (INR M)  
{ In Base Year Amount }",EV / Profit Before Tax ($ M),EV / Profit Before Tax (INR M),"EV / Profit Before Tax (INR M)  
{ In Base Year Amount }",EV / Profit After Tax ($ M),EV / Profit After Tax (INR M),"EV / Profit After Tax (INR M)  
{ In Base Year Amount }",Implied Enterprise Value ($ mn),Implied Enterprise Value (INR mn),"Implied Enterprise Value (INR mn)  
{ In Base Year Amount }",Rep,Concatenate,double,con,double2,diff.year,Time Interval,CPI,repe,Concatenate_startup,,,Base Year,Base Year CPI
VCC,Footprints Childcare Pvt. Ltd.,Consumer services,Retail ,Edu-Tech,2013,2,Abhimanyu Das,,Delhi,Yes,,,https://www.linkedin.com/pub/dir/Abhimanyu/Das,,,,,,,FALSE,,NCR,TRUE,,,,,,,,Angel,Angel,,,,0.67,42.98216332,42.98216332,Seed,Seed,4/30/2015,4/28/2015, ,13.37325349,5.01,321.4039377,321.4039377,Noida,NCR,,,http://www.footprintseducation.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,13.91,892.3610326,892.3610326,,,,,,,,,,,,,,,,,,,12,Footprints Childcare Pvt. Ltd.Abhimanyu Das42.9821633236514,1,Footprints Childcare Pvt. Ltd.Abhimanyu Das42.982163323651442124,1,0,0,0,,,,,,
VCC,Footprints Childcare Pvt. Ltd.,Consumer services,Retail ,Edu-Tech,2013,2,Abhimanyu Das,,Delhi,Yes,,,https://www.linkedin.com/pub/dir/Abhimanyu/Das,,,,,,,FALSE,,NCR,TRUE,,,,,,,,Angel,Angel,0.007142857,0.458232018,0.458232018,0.05,3.207624129,3.207624129,Seed,Pre-Seed,4/30/2015,4/28/2015, , ,,,,Noida,NCR,,,http://www.footprintseducation.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,12,Footprints Childcare Pvt. Ltd.Abhimanyu Das3.2076241286307,1,Footprints Childcare Pvt. Ltd.Abhimanyu Das3.207624128630742124,1,-1265,,,,,,,,
Deal Curry,Quandl Inc,Technology,Software & Computer Services,Internet marketplace and eCommerce,,1,Abhimanyu Lal,,Gurgaon,Yes,,,https://in.linkedin.com/in/abhimanyulal,,,,,,,,,,,,,,,,,,Angel,Angel,,,,1.5,70.00731,52.49301544,Seed,Seed,11-12-2011,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Quandl IncAbhimanyu Lal70.00731,1,Quandl IncAbhimanyu Lal70.0073140859,1,1370,,,,,,,,
VCC,Mass Blurb Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2014,1,Abhimanyu Munjal,,Delhi,Yes,,,https://www.linkedin.com/pub/dir/Abhimanyu/Munjal,,,,,,,FALSE,,NCR,FALSE,,,,,,,,Angel,Angel,,,,,,,Seed,,8/13/2015,8/13/2015, , ,,,,Mumbai,Mumbai,,,http://www.massblurb.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,4,Mass Blurb Pvt. Ltd.Abhimanyu Munjal,1,Mass Blurb Pvt. Ltd.Abhimanyu Munjal42229,1,-185,,,,,,,,
VCC,Orobind Fitness Technologies Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2014,1,Abhimanyu Radhakrishnan,,Gurgaon,Yes,,,https://in.linkedin.com/in/abhi2point0,,,,,,,FALSE,,NCR,FALSE,,,,,,,,Angel,Angel,0.015,0.962287239,0.962287239,0.24,15.39659582,15.39659582,Seed,Pre-Seed,02-09-2015,04-06-2015,1.41875,22.7,1.057268722,67.82641329,67.82641329,Bengaluru,Bengaluru,,,http://www.orobind.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,16,Orobind Fitness Technologies Pvt. Ltd.Abhimanyu Radhakrishnan15.3965958174274,1,Orobind Fitness Technologies Pvt. Ltd.Abhimanyu Radhakrishnan15.396595817427442044,1,0,,,,,,,,
VCC,Orobind Fitness Technologies Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2014,3,Abhinav Ashokkumar Daga,,-,-,,,https://www.linkedin.com/pub/dir/Abhinav/Daga,,,,,,,,,,,,,,,,,,Angel,Angel,0.015,0.962287239,0.962287239,0.24,15.39659582,15.39659582,Seed,Pre-Seed,02-09-2015,04-06-2015,1.41875,22.7,1.057268722,67.82641329,67.82641329,Bengaluru,Karnataka,,,http://www.orobind.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,16,Orobind Fitness Technologies Pvt. Ltd.Abhinav Ashokkumar Daga15.3965958174274,1,Orobind Fitness Technologies Pvt. Ltd.Abhinav Ashokkumar Daga15.396595817427442044,1,170,170,170,,,,,,
VCC,Routofy Services Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2014,3,Abhinav Ashokkumar Daga,,-,-,,,https://www.linkedin.com/pub/dir/Abhinav/Daga,,,,,,,,,,,,,,,,,,Angel,Angel,,,,0.35,22.4533689,22.4533689,Seed,Pre-Seed,7/29/2015,9/28/2015, ,16.35514019,2.14,137.2863127,137.2863127,Delhi,Delhi,,,http://www.routofy.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,9,Routofy Services Pvt. Ltd.Abhinav Ashokkumar Daga22.4533689004149,1,Routofy Services Pvt. Ltd.Abhinav Ashokkumar Daga22.453368900414942214,1,113,113,113,,,,,,
VCC,Shopsense Retail Technologies Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2012,3,Abhinav Ashokkumar Daga,,-,-,,,https://www.linkedin.com/pub/dir/Abhinav/Daga,,,,,,,,,,,,,,,,,,Angel,Angel,,,,1,64.15248257,64.15248257,Venture Capital,Seed,11/19/2015,12/14/2015, , ,,,,Mumbai,Maharashtra,,,http://www.shopsense.co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,4,Shopsense Retail Technologies Pvt. Ltd.Abhinav Ashokkumar Daga64.1524825726141,1,Shopsense Retail Technologies Pvt. Ltd.Abhinav Ashokkumar Daga64.152482572614142327,1,-1021,,,,,,,,
VCC,Grey Orange Robotics Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2009,2,Abhinav Khushraj,,California,No,,,https://www.linkedin.com/in/akhushraj,,,,,,,FALSE,,California,FALSE,,,,,,,,Angel,Angel,,,,0.46,26.96924951,24.42545817,Seed,Pre-Seed,02-01-2013,6/25/2014, ,19.65811966,2.34,137.1913997,124.2512437,Gurgaon,NCR,,,http://www.greyorangerobotics.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,27.31,1601.152618,1450.128832,,,,,,,2.33,136.6051116,123.7202555,30,Grey Orange Robotics Pvt. Ltd.Abhinav Khushraj26.9692495081967,1,Grey Orange Robotics Pvt. Ltd.Abhinav Khushraj26.969249508196741306,1,503,503,503,,,,,,
VCC,Framebench Technologies Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2012,2,Abhinav Khushraj,,California,No,,,https://www.linkedin.com/in/akhushraj,,,,,,,FALSE,,California,FALSE,,,,,,,,Angel,Angel,,,,,,,Seed,,6/19/2014,6/19/2014, , ,,,,Delhi,NCR,,,http://framebench.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,2,Framebench Technologies Pvt. Ltd.Abhinav Khushraj,1,Framebench Technologies Pvt. Ltd.Abhinav Khushraj41809,1,-80,,,,,,,,
VCC,Footprints Childcare Pvt. Ltd.,Consumer services,Retail ,Edu-Tech,2013,1,Abhinav Maheshwari,,Delhi,Yes,,,https://www.linkedin.com/pub/dir/Abhinav/Maheshwari,,,,,,,FALSE,,NCR,TRUE,,,,,,,,Angel,Angel,0.007142857,0.435911044,0.413461625,0.05,3.051377309,2.894231378,Seed,Pre-Seed,3/31/2014,4/30/2014, , ,,,,Noida,NCR,,,http://www.footprintseducation.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,5,Footprints Childcare Pvt. Ltd.Abhinav Maheshwari3.05137730932203,1,Footprints Childcare Pvt. Ltd.Abhinav Maheshwari3.0513773093220341729,1,655,,,,,,,,
TrakIn,Jobick,Industrials,Support Services,Consumer Products and Services,,1,Abhinav Mathur,,Noida,Yes,,,https://www.linkedin.com/pub/dir/Abhinav/Mathur,,,"IITD, IIML",,Corporate,Telecommunication,TRUE,,NCR,TRUE,,,,,,,,Angel,Angel,,,,,,,Seed Funding,,1/15/2016,, ,,,,,Noida,NCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,JobickAbhinav Mathur,1,JobickAbhinav Mathur42384,1,-106,,,,,,,,
TrakIn,Muvizz,Consumer services,Retail,"Media, advertising and Gaming",,2,Abhinav Patodia,,Singapore,No,,,https://sg.linkedin.com/in/abhinav-patodia-94165018,Technology,,Purdue,,Corporate,Manufacturing,TRUE,,Singapore,TRUE,,,,,,,,Angel,Angel,0.116666667,7.4844563,7.4844563,0.35,22.4533689,22.4533689,Seed Funding,Pre-Seed,10-01-2015,, ,,,,,Singapore,Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,MuvizzAbhinav Patodia22.4533689004149,1,MuvizzAbhinav Patodia22.453368900414942278,1,0,0,0,,,,,,
Deal Curry,Indie Muviz Pte Ltd,Technology,Software & Computer Services,Internet marketplace and eCommerce,,2,Abhinav Patodia,,Singapore,No,,,https://sg.linkedin.com/in/abhinav-patodia-94165018,Technology,,Purdue,,Corporate,Manufacturing,,,,,,,,,,,,Angel,Angel,0.12,7.698297909,7.698297909,0.36,23.09489373,23.09489373,Seed,Pre-Seed,10-01-2015,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Indie Muviz Pte LtdAbhinav Patodia23.0948937261411,1,Indie Muviz Pte LtdAbhinav Patodia23.094893726141142278,1,-748,,,,,,,,
VCC,Suvision Holdings Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2008,1,Abhinav Ram Reddy,,Hyderabad,Yes,,,https://in.linkedin.com/in/abhinav-ram-reddy-66a86131,Real estate,,Harvard,,Corporate,Real Estate,FALSE,,Hyderabad,FALSE,,,,,,,,Angel,Angel,,,,0.16,9.380608525,8.495811538,,Pre-Seed,9/13/2013,11/19/2013,16.18541033,9.580838323,1.67,97.91010148,88.67503293,Bengaluru,Bengaluru,,,http://www.indianmoney.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.269918699,15.82501032,14.33236499,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,6.15,360.5671402,326.557756,,,,,,,46.3,2714.513592,2458.475464,,,,,,,1.66,97.32381344,88.14404471,11,Suvision Holdings Pvt. Ltd.Abhinav Ram Reddy9.38060852459016,1,Suvision Holdings Pvt. Ltd.Abhinav Ram Reddy9.3806085245901641530,1,885,,,,,,,,
VCC,RentSher Online Rentals Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2015,1,Abhishek Acharya,,Bengaluru,Yes,,,https://www.linkedin.com/pub/dir/Abhishek/Acharya,Technology/management,,Symboisis,,Corporate,IT,TRUE,,Bengaluru,TRUE,,,,,,,,Angel,Angel,,,,,,,Seed,,2/15/2016,2/15/2016, , ,,,,Bengaluru,Bengaluru,,,http://www.rentsher.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,6,RentSher Online Rentals Pvt. Ltd.Abhishek Acharya,1,RentSher Online Rentals Pvt. Ltd.Abhishek Acharya42415,1,114,,,,,,,,
VCC,ExtraaEdge Technology Solutions Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2014,1,Abhishek Bhatewara,,Bengaluru,Yes,,,https://in.linkedin.com/in/abhishekbhatewara,Technology,,"College of Engineering pune, iimi",,Corporate,Real Estate,FALSE,,Bengaluru,FALSE,,,,,,,,Angel,Angel,0.075,5.04192762,5.283663876,0.45,30.25156572,31.70198325,Seed,Pre-Seed,06-08-2016,06-08-2016, , ,,,,Pune,Pune,,,http://www.extraaedge.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,6,ExtraaEdge Technology Solutions Pvt. Ltd.Abhishek Bhatewara30.25156572,1,ExtraaEdge Technology Solutions Pvt. Ltd.Abhishek Bhatewara30.2515657242529,1,-1300,,,,,,,,
VCC,Alma Mater Store Pvt. Ltd.,Consumer services,Retail ,Internet Marketplace and eCommerce,2009,3,Abhishek Ganguly,,Bengaluru,Yes,,,,,,,,,,TRUE,TRUE,Bengaluru,TRUE,TRUE,,,,,,,Angel,Angel,,,,0.25,13.37361353,11.00547634,Seed,Pre-Seed,11/16/2012,07-01-2013, ,29.76190476,0.84,44.93534147,36.97840049,Bengaluru,Bengaluru,Karnataka,,http://www.almamaterstore.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,0.83,44.40039693,36.53818144,20,Alma Mater Store Pvt. Ltd.Abhishek Ganguly13.3736135330579,1,Alma Mater Store Pvt. Ltd.Abhishek Ganguly13.373613533057941229,1,64,64,64,22,Alma Mater Store Pvt. Ltd.2009,,,,
VCC,SensiBol Audio Technologies Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2011,3,Abhishek Ganguly,,Bengaluru,Yes,,,,,,,,,,FALSE,FALSE,Bengaluru,FALSE,FALSE,,,,,,,Angel,Angel,,,,0.23,13.48462475,12.21272909,Seed,Pre-Seed,1/19/2013,12-03-2013, ,19.19191919,0.83,48.66190672,44.07202236,Mumbai,Mumbai,Maharashtra,,http://www.sensibol.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,82,SensiBol Audio Technologies Pvt. Ltd.Abhishek Ganguly13.4846247540984,1,SensiBol Audio Technologies Pvt. Ltd.Abhishek Ganguly13.484624754098441293,1,546,546,546,90,SensiBol Audio Technologies Pvt. Ltd.2011,,,,
VCC,Aurus Network Infotech Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2010,3,Abhishek Ganguly,,Bengaluru,Yes,,,,,,,,,,TRUE,TRUE,Bengaluru,TRUE,TRUE,,,,,,,Angel,Angel,,,,0.28,17.08771293,16.20769572,Seed,Pre-Seed,7/19/2014,09-05-2014, ,34.85,0.81,49.43231241,46.88654832,Bengaluru,Bengaluru,Karnataka,,http://superprofs.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104031209,6.348769434,6.021807808,,,,0.023880597,1.457374237,1.382319464,,,,,,,,,,,,,44.95,2743.188201,2601.914009,,,,0.015738737,0.960496497,0.911030928,7.69,469.3018302,445.1327859,33.5,2044.422797,1939.135023,35.96,2194.550561,2081.531207,41.72,2546.069227,2414.946662,35.96,2194.550561,2081.531207,50.83,3102.030173,2942.275619,0.8,48.82203695,46.30770205,41,Aurus Network Infotech Pvt. Ltd.Abhishek Ganguly17.0877129322034,1,Aurus Network Infotech Pvt. Ltd.Abhishek Ganguly17.087712932203441839,1,-114,,,58,Aurus Network Infotech Pvt. Ltd.2010,,,,
VCC,Holiday Triangle Travel Pvt. Ltd.,Consumer services,Retail ,Internet Marketplace and eCommerce,2010,10,Abhishek Goyal,,California,No,,,,,,,,,,FALSE,FALSE,California,FALSE,FALSE,California,FALSE,California,FALSE,,,Angel,Angel,0.155,9.459269659,8.972117271,0.62,37.83707864,35.88846909,Seed,Seed,3/27/2014,3/27/2014, , ,,,,Noida,NCR,Uttar Pradesh,NCR,http://traveltriangle.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,4,Holiday Triangle Travel Pvt. Ltd.Abhishek Goyal37.8370786355932,1,Holiday Triangle Travel Pvt. Ltd.Abhishek Goyal37.837078635593241725,1,4,4,4,6,Holiday Triangle Travel Pvt. Ltd.2010,,,,
VCC,Emvito Technologies Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2013,10,Abhishek Goyal,,California,No,,,,,,,,,,FALSE,FALSE,California,FALSE,FALSE,California,FALSE,California,FALSE,,,Angel,Angel,0.04125,2.51738628,2.387740887,0.33,20.13909024,19.10192709,Seed,Pre-Seed,3/31/2014,3/31/2014, , ,,,,Bengaluru,Bengaluru,Karnataka,Karnataka,http://www.spoonjoy.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,8,Emvito Technologies Pvt. Ltd.Abhishek Goyal20.1390902415254,1,Emvito Technologies Pvt. Ltd.Abhishek Goyal20.139090241525441729,1,0,0,0,9,Emvito Technologies Pvt. Ltd.2013,,,,
VCC,Talent Unlimited Online Services Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2012,10,Abhishek Goyal,,California,No,,,,,,,,,,FALSE,FALSE,California,FALSE,FALSE,California,FALSE,California,FALSE,,,Angel,Angel,0.03,1.830826386,1.736538827,0.09,5.492479157,5.20961648,Seed,Pre-Seed,3/31/2014,3/30/2015,7.142857143,21.42857143,0.42,25.6315694,24.31154357,Delhi,NCR,Delhi,NCR,http://www.bobbleapp.me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,2,Talent Unlimited Online Services Pvt. Ltd.Abhishek Goyal5.49247915677966,1,Talent Unlimited Online Services Pvt. Ltd.Abhishek Goyal5.4924791567796641729,1,147,147,147,13,Talent Unlimited Online Services Pvt. Ltd.2012,,,,
VCC,Gyankosh Solutions Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2008,10,Abhishek Goyal,,California,No,,,,,,,,,,FALSE,FALSE,California,FALSE,FALSE,California,FALSE,California,FALSE,,,Angel,Angel,0.055,3.35651504,3.183654516,0.11,6.713030081,6.367309031,Seed,Pre-Seed,8/25/2014,11-11-2014,3.691275168,7.382550336,1.49,90.93104382,86.24809506,Bengaluru,Bengaluru,Karnataka,Karnataka,http://www.flipclass.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043979375,2.683953351,2.545729753,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,32.97,2012.078198,1908.456171,,,,,,,,,,,,,,,,1.45,88.48994197,83.93270996,2,Gyankosh Solutions Pvt. Ltd.Abhishek Goyal6.71303008050847,1,Gyankosh Solutions Pvt. Ltd.Abhishek Goyal6.7130300805084741876,1,6,6,6,8,Gyankosh Solutions Pvt. Ltd.2008,,,,
VCC,Vacation Labs Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2012,10,Abhishek Goyal,,California,No,,,,,,,,,,FALSE,FALSE,California,FALSE,FALSE,California,FALSE,California,FALSE,,,Angel,Angel,,,,0.06,3.661652771,3.473077653,Seed,Pre-Seed,8/31/2014,8/31/2014, , ,,,,Porvorim,Porvorim,Goa,Goa,http://www.vacationlabs.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,2,Vacation Labs Pvt. Ltd.Abhishek Goyal3.66165277118644,1,Vacation Labs Pvt. Ltd.Abhishek Goyal3.6616527711864441882,1,182,182,182,2,Vacation Labs Pvt. Ltd.2012,,,,
VCC,Ecstasy E-Ordering Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2014,10,Abhishek Goyal,,California,No,,,,,,,,,,FALSE,FALSE,California,FALSE,FALSE,California,FALSE,California,FALSE,,,Angel,Angel,,,,0.68,43.62368815,43.62368815,Seed,Seed,03-01-2015,05-02-2016,2.72479564,26.35658915,2.58,165.513405,165.513405,Gurgaon,NCR,Haryana,NCR,http://www.biteclub.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,11,Ecstasy E-Ordering Pvt. Ltd.Abhishek Goyal43.6236881493776,1,Ecstasy E-Ordering Pvt. Ltd.Abhishek Goyal43.623688149377642064,1,0,0,0,14,Ecstasy E-Ordering Pvt. Ltd.2014,,,,
VCC,Qyk Inc.,Technology,Software & Computer Services,Software and Internet Services,2014,10,Abhishek Goyal,,California,No,,,,,,,,,,FALSE,FALSE,California,FALSE,FALSE,California,FALSE,California,FALSE,,,Angel,Angel,,,,,,,Seed,,03-01-2015,3/13/2015, ,26.35658915,,,,Bengaluru,Bengaluru,Karnataka,Karnataka,http://www.qykapp.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,4,Qyk Inc.Abhishek Goyal,1,Qyk Inc.Abhishek Goyal42064,1,127,127,127,7,Qyk Inc.2014,,,,
