ICB_industry,ICB_sector,accelaratorResult,accelerator,accleratorDate,businessModel,city,companyWebsite,dealInvestmentAmount,description,equityValuation,foundedDate,founderName,groupClassification,incubator,incubatorDate,incubatorResult,investmentStage,investorName,investorType,keyword,linkedinURL,roundDate,roundInvestmentAmount,roundInvestorCount,roundLeadInvestorType,roundValuation,source,stageClassification,startupClassification,startupName,startupStatus,state
Consumer_services,Retail,,,,B2C,Chennai,,,"A web interface/ an app to schedule the pickup & delivery of clothes as per your convenience. They will be provided with different options like wash& iron, Just Iron and Dry wash.",,,,"['Laundry', nan, nan]",,,,,[nan],,"['Clothes maintenance', 'Mobile app', nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",IITM,,"['Hyperlocal and Logistics', nan]",ALPHA ,Business Plan,Tamil Nadu
Financials,Financial services,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Fin-Tech and Payments', nan]",ALPHAMATTERS ADVISORS  ,Angel investment,
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Technology', nan]",ALTIGREEN PROPULSION LABS  ,Angel investment,
Consumer_goods,Personal and household goods,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Consumer Products and Services', nan]",AMBERA FORMI,Angel investment,
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Internet marketplace and eCommerce', nan]",AMETHYST ONLINE CONSULTANCY  (RANGKOSH),Angel investment,
Consumer_services,Media,,,,,,,,Amicus is a shopping assistant which provides predictive analytics and reduces consumer complaints.,,1970-01-01 00:00:00.000002015,,"['Recreational Services', nan, nan]",,,,,[nan],,"['Reviewing consumer rating and complaints', 'Suggesting better buying option', nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Keyur,,"['Consumer_Products_and_Services', nan]",AMICUS TECHNOLOGIES . ,Angel investment,Delhi
Consumer_services,Retail,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Consumer Products and Services', nan]",AMIGO CABS,Angel investment,
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Fin-Tech and Payments', nan]",AMILABS/MIDAS REZERV,Angel investment,
Consumer_services,Media,,,,,,,,"AMP Communications Private Limited provides branding, marketing, and advertising services. It offers social media network, bulk SMS, newspaper, digital marketing, event and promotion, tricycle ads, and auto advertisement services.",,1970-01-01 00:00:00.000002014,,"['Advertising', nan, nan]",,,,,[nan],,"['Branding services', 'Marketing services', 'Advertising services']",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",keyur,,"['Media_Advertising_and_Gaming', nan]",AMP COMMUNICATIONS . ,Angel investment,Rajasthan
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"[nan, nan]",AMPERE VEHICLES .  (ELECTRIC VEHICLES),Angel investment,
Consumer_services,Retail,,,,B2C,Mumbai,,,They are building the next generation Ecommerce business with technology.,,1970-01-01 00:00:00.000002015,,"['Marketplace', nan, nan]",,,,,"['ZISHAAN HAYATH,ANUPAM MITTAL,OTHERS']",,"['Wholesale market', nan, nan]",,"[Timestamp('1970-01-01 00:00:00.000042278'), NaT, NaT]","['4.25', nan, nan]","[3.0, nan, nan]","['Angel investors', nan, nan]","[nan, nan, nan]",VI,,"['Internet marketplace and eCommerce', nan]",AMPLE WHOLESALE,Angel investment,Maharashtra
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Consumer products and services', nan]",AMRUTH FOODS,Angel investment,
Technology,Software & Computer Services,,,,B2C,Mumbai,,,"Anakage tries to eliminate the inefficiencies of learning a software by watching, listening or at best practising in a simulation software. We want to provide individual attention to users through personalization and standardize the usability and learning process, ensuring higher productivity.

",,1970-01-01 00:00:00.000002013,,"['Software services for consumers', nan, nan]",,,,,['CIO ANGEL NETWORK'],,"['Makes software learning easy', nan, nan]",,"[Timestamp('1970-01-01 00:00:00.000042339'), NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","['Angel forums', nan, nan]","[nan, nan, nan]",VI,,"['Software and Internet Services', nan]",ANAKAGE,Angel investment,Maharashtra
Technology,Software & Computer Services,,,,,Gurgaon,,,"WedMeGood is a team, that link their professional expertise to their personal love for weddings. They work at weddings, from weddings, for weddings. So sit back, log on to WedMeGood, and feed all your whims and fancies!",,1970-01-01 00:00:00.000002014,,"['Connect People for Dating and Matrimonial', nan, nan]",,,,,[nan],,"['Matrimonial website', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",keyur,,"['Social_Platforms', nan]",ANAMEHA INFOMEDIA . ,Angel investment,Haryana
Consumer_services,Retail,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Internet marketplace and eCommerce', nan]",ANGAADI.COM,Angel investment,
Utilities,Personal and household goods,,,,,Bengaluru,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Others', nan]",ANGELLIST,Angel investment,
Technology,Software & Computer Services,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Software and Internet Services', nan]",ANGULUS IT SERVICES  ,Angel investment,
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Media, Advertising and Gaming', nan]",ANIMAKER INC.,Angel investment,
Basic_Materials,Chemicals,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Others', nan]",ANULEKH AGROTECH . ,Angel investment,
Technology,Software & Computer Services,,,,,Delhi,,,Apeirogon Technologies Pvt Ltd operates an online portal which aggregates news relevant for civil services aspirants.,,1970-01-01 00:00:00.000002015,,"['Website for information', nan, nan]",,,,,[nan],,"['Apllication for civil service aspirants', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",keyur,,"['Social_Platforms', nan]",APEIROGON TECHNOLOGIES . ,Angel investment,
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Others', nan]",APONI SOFTWARE,Angel investment,
Consumer_goods,personal and household goods,,,,B2B,,,,"AppVirality is a Plug and Play Growth Hacking Toolkit For Mobile Apps that helps app developers in identifying and implementing the right growth techniques, no coding required. ",,1970-01-01 00:00:00.000002014,,"['DevOps', nan, nan]",,,,,"['RAVI GURURAJ,RAJAN ANANDAN,OTHERS']",,"['Innovation', nan, nan]",,"[Timestamp('1970-01-01 00:00:00.000042005'), NaT, NaT]","[nan, nan, nan]","[3.0, nan, nan]","['Angel investors', nan, nan]","[nan, nan, nan]",VI,,"['Software and Internet Services', nan]",APP VIRALITY,Angel investment,
Technology,Software & Computer Services,,,,B2B,Chennai,,,"If a person wants to create a startup in the same sector as an already hit one ,all they have to do is to buy a copy from AppDupe and contract us to be their backend. We will take care of deploying, updating and scaling their product/service, while they are allowed to just grow their business.",,,,"['DevOps', nan, nan]",,,,,[nan],,"['Technology backend startups', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Software and Internet Services', nan]",APPDUPE,Incubation,Tamil Nadu
Technology,Software & Computer Services,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Software and Internet Services', nan]","APPEDO, INC.",Angel investment,
Consumer_services,Retail,,,,B2C,Hyderabad,,,This startup aims to give you your Big Fat Indian Wedding minus all the stress and planning woes.,,1970-01-01 00:00:00.000002015,,"['Event Management', nan, nan]",,,,,['VARUN AGGARWAL'],,"['Wedding planner', 'Wedding', nan]",,"[Timestamp('1970-01-01 00:00:00.000042401'), NaT, NaT]","['2.7', nan, nan]","[1.0, nan, nan]","['Angel investors', nan, nan]","[nan, nan, nan]",VI,,"['Consumer Products and Services', nan]",APPILYEVER,Angel investment,Telegana
Technology,Technology Hardware & Equipment,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Technology', nan]",APPIYO TECHNOLOGIES,Angel investment,
Technology,Software & Computer Services,,,,,Gurgaon,,,"They provides mobile and cloud-based enterprise solutions. It offers Channel Kart, a mobile-based application for connecting retailers, dealers, distributors, service partners, and other channel partners of a company for real-time transaction.",,1970-01-01 00:00:00.000002014,,"['Connect to Professionals', nan, nan]",,,,,[nan],,"['Social platform connecting business people', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",keyur,,"['Social_Platforms', nan]",APPLICATE IT SOLUTIONS . ,Angel investment,Haryana
Technology,Technology Hardware & Equipment,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Consumer Products and Services', nan]",APPRICOTT INC.,Angel investment,
Healthcare,Healthcare,,,,B2C,,,,It is an android application which can generate an ideal diet menu based on the characteristics of any user.,,,,"['Fitness & Wellness', nan, nan]",,,,,[nan],,"['Diet Menu', 'Mobile app', nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",IITM,,"['Health-Tech', 'Not required']",APPS FOR LIFE,Business Plan,
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Software and Internet Services', nan]",APPS MUTANT,Angel investment,
Technology,Software & Computer Services,,,,B2C,Mumbai,,,AppSay is a customer engagement and business communication company. Provides a customer engagement platform that helps protect user privacy and customer information of businesses. ,,1970-01-01 00:00:00.000002010,,"['Software services for consumers', nan, nan]",,,,,['VENTURE CATALYSTS ANGELS'],,"['Customer engagement platform', 'Protects user privacy', nan]",,"[Timestamp('1970-01-01 00:00:00.000042552'), NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","['Venture capital', nan, nan]","[nan, nan, nan]",VI,,"['Software and Internet Services', nan]",APPSAY,VC Funded,Maharashtra
Technology,Software & Computer Services,,,,,,,,"AppVirality is a 'Plug and Play Growth Hacking Toolkit For Mobile Apps' that helps app developers in identifying and implementing the right growth techniques, without any coding.",,1970-01-01 00:00:00.000002014,,"['Internet and software development', nan, nan]",,,,,[nan],,"['Growth Hacking Toolkit For Mobile Apps', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",keyur,,"['Software_and_Internet_Services', nan]",APPVIRALITY TECHNOLOGIES . ,Angel investment,
Consumer_services,Travel and Leisure,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Consumer Products and Services', nan]",APTIGRA SOLUTIONS PTV ,Angel investment,
Consumer_goods,personal and household goods,,,,B2C,Pune,,,Arcatron is building the next generation of devices to enhance lives of people with limited mobility and elderly care needs.,,1970-01-01 00:00:00.000002015,,"['Personal Products', nan, nan]",,,,,['INDIAN ANGEL NETWORK'],,"['Devices which help elderly', nan, nan]",,"[Timestamp('1970-01-01 00:00:00.000042491'), NaT, NaT]","['0.64', nan, nan]","[nan, nan, nan]","['Angel forum', nan, nan]","[nan, nan, nan]",VI,,"['Consumer Products and Services', nan]",ARCATRON,Angel investment,Maharashtra
Technology,Software & Computer Services,,,,B2B,Pune,,,Mobile application developer,,,,"['DevOps', nan, nan]",,,,,[nan],,"['Mobile Application', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Startup Centre,,"['Software and Internet Services', nan]",ARCOIRIS LABS,Acceleration,Maharashtra
Technology,Software & Computer Services,,,,B2C,Pune,,,The startup aims to revolutionize the Software-Defined Networking (SDN) market – projected to be $8 B by 2018.,,,,"['SaaS', nan, nan]",,,,,['KAAJ VENTURES'],,"['Software solutions', nan, nan]",,"[Timestamp('1970-01-01 00:00:00.000041944'), NaT, NaT]","['44.8', nan, nan]","[nan, nan, nan]","['Venture capital', nan, nan]","[nan, nan, nan]",VI,,"['Software and Internet Services', nan]",ARKIN NET,VC Funded,Maharashtra
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Others', nan]",ARKS LOGISTICS  (TRUCK ONHIRE.COM),Angel investment,
Consumer_goods,personal and household goods,,,,,Gurgaon,,,"Start-up which rents branded cloths for party, dinning and others events and also takes care of laundry session",,1970-01-01 00:00:00.000002015,,"['Borrow and rent goods and products', nan, nan]",,,,,[nan],,"['Renting of cloths', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",keyur,,"['Internet_marketplace_and_eCommerce', nan]",ARMOIRE LIFESTYLE . ,Angel investment,Haryana
Healthcare,Healthcare,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Health-Tech', nan]",AROHA RESEARCH TECHNOLOGIES  ,Angel investment,
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Technology', nan]",ARPUS TECH,Angel investment,
Technology,Software & Computer Services,,,,,Noida,,,AarVee idealab is an easy to use GPS based mobile platform which allows user to login through their phone number and works on two feeds – the basecamp feed which can be their college or office campus and the local feed which allows user to broadcast a message within 5 KM radius. ,,1970-01-01 00:00:00.000002015,,"['Telecommunications Equipment', nan, nan]",,,,,[nan],,"['Hyper local consumer focused mobile only social platforms', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",keyur,,"['Technology_', nan]",ARRVEE IDEALABS TECHNOLOGIES  ,Angel investment,Uttar Pradesh
Utilities,Utilities,,,,B2C,,,,The platform aims to create a solar water heater with automatic tracking and CuO nano-particles coated absorber.,,,,"['Solar energy', nan, nan]",,,,,[nan],,"['Renewable energy source', 'Water heating', nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",IITM,,"['Clean Technology', nan]",ARSAM,,
Consumer_goods,Personal and household goods,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Internet marketplace and eCommerce', nan]",ARTISANGILT INTERNET  ,Angel investment,
Consumer_services,Retail,,,,B2C,Chennai,,,The company has an online-offline model to sell art works of over 150 artists. Artwale has set up its first franchise outlet in Chennai. ,,,,"['Recreational Products', nan, nan]",,,,,['ANIL JAIN'],,"['Selling art works online', nan, nan]",,"[Timestamp('1970-01-01 00:00:00.000042795'), NaT, NaT]","['0.35', nan, nan]","[1.0, nan, nan]","['Angel investors', nan, nan]","[nan, nan, nan]",VI,,"['Consumer Products and Services', nan]",ARTWALE,Angel investment,Tamil Nadu
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Consumer products and services', nan]",ARUN,Angel investment,
Consumer_services,Retail,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Consumer Products and Services', nan]",ARYA SPORTS VENTURE (MYSPOGA),Angel investment,
Technology,Software & Computer Services,,,,B2C,Mumbai,,,"Arya.ai is a Deep Learning platform offering multiple tools to build, manage and scale complex Deep Learning applications.",,1970-01-01 00:00:00.000002013,,"[' Educational products and Services', nan, nan]",,,,,"['VENTURENURSERY ANGELS,OTHERS']",,"['Educational products and services', nan, nan]",,"[Timestamp('1970-01-01 00:00:00.000042005'), NaT, NaT]","['4.82', nan, nan]","[nan, nan, nan]","['Venture Capital', nan, nan]","[nan, nan, nan]",VI,,"['Edu-Tech', nan]",ARYA.AI,VC Funded,Maharashtra
Consumer_goods,personal and household goods,,,,B2C,New delhi,,,"Asha Market aims to modernize the market with tightly edited, affordable, ready-to-wear pieces sold direct-to-consumer online. ",,,,"['Fashion', nan, nan]",,,,,[nan],,"['Online shopping', 'Fashion', nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Internet marketplace and eCommerce', nan]",ASHA MARKET,Incubation,Delhi
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Software and Internet Services', nan]",ASKCHIMP,Angel investment,
Industrials,Industrial goods and services,,,,B2B,Gurgaon,,,"""AskFeedback vehicle"" is an iniative of a eminent professional group of people who works in different discipline and at different part of the country. It is believed that the idea of personal peer to peer feedback is possible.",,,,"['Technology and Software for the media and entertainment industry ', nan, nan]",,,,,[nan],,"['Feedback collection', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Media, Advertising and Gaming', nan]",ASKFEEDBACK VEHICLE,Incubation,Delhi
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Consumer products and services', nan]","ASPIREDSTEPS, INC",Angel investment,
Consumer_goods,Food and beverage,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Consumer Products and Services', nan]",ASTRA DAIRY FARMS  ,Angel investment,
